record_key,doi,decision,reviewed_at,review_refresh_id,review_notes
doi:10.1007/s12237-021-00977-4,10.1007/s12237-021-00977-4,keep,2026-06-08 16:09:15,2026-06-08,NA
doi:10.1007/s12237-021-01024-y,10.1007/s12237-021-01024-y,keep,2026-06-08 16:09:23,2026-06-08,NA
doi:10.1007/s12237-022-01079-5,10.1007/s12237-022-01079-5,keep,2026-06-08 16:09:43,2026-06-08,NA
doi:10.1007/s12237-022-01100-x,10.1007/s12237-022-01100-x,keep,2026-06-08 16:09:45,2026-06-08,NA
doi:10.1007/s12237-023-01189-8,10.1007/s12237-023-01189-8,keep,2026-06-08 16:09:55,2026-06-08,NA
doi:10.1007/s12237-026-01686-6,10.1007/s12237-026-01686-6,keep,2026-06-08 16:09:57,2026-06-08,NA
doi:10.1016/0003-2670(96)00111-0,10.1016/0003-2670(96)00111-0,unsure,2026-06-08 16:10:09,2026-06-08,NA
doi:10.1016/0022-1694(95)02832-3,10.1016/0022-1694(95)02832-3,unsure,2026-06-08 16:10:26,2026-06-08,NA
doi:10.1016/0022-1694(95)02984-2,10.1016/0022-1694(95)02984-2,unsure,2026-06-08 16:10:36,2026-06-08,NA
doi:10.1016/0043-1354(86)90085-0,10.1016/0043-1354(86)90085-0,unsure,2026-06-08 16:10:45,2026-06-08,NA
doi:10.1016/0043-1354(90)90116-n,10.1016/0043-1354(90)90116-N,unsure,2026-06-08 16:10:55,2026-06-08,NA
doi:10.1016/0043-1354(90)90117-o,10.1016/0043-1354(90)90117-O,unsure,2026-06-08 16:11:03,2026-06-08,NA
doi:10.1016/0168-1923(84)90029-7,10.1016/0168-1923(84)90029-7,unsure,2026-06-08 16:11:11,2026-06-08,NA
doi:10.1016/0304-4203(95)00005-c,10.1016/0304-4203(95)00005-C,unsure,2026-06-08 16:11:19,2026-06-08,NA
doi:10.1016/s0043-1354(02)00007-6,10.1016/S0043-1354(02)00007-6,keep,2026-06-08 16:11:32,2026-06-08,NA
doi:10.1016/s0166-445x(01)00261-2,10.1016/S0166-445X(01)00261-2,unsure,2026-06-08 16:11:47,2026-06-08,NA
doi:10.1016/s0272-7714(06)80012-0,10.1016/S0272-7714(06)80012-0,unsure,2026-06-08 16:11:55,2026-06-08,NA
doi:10.1016/s0378-3774(00)00106-2,10.1016/S0378-3774(00)00106-2,keep,2026-06-08 16:12:07,2026-06-08,NA
doi:10.1016/s0378-3774(96)01271-1,10.1016/S0378-3774(96)01271-1,unsure,2026-06-08 16:12:16,2026-06-08,NA
doi:10.1016/s2095-3119(13)60742-x,10.1016/S2095-3119(13)60742-X,keep,2026-06-08 16:12:44,2026-06-08,NA
doi:10.1016/j.aeolia.2011.03.005,10.1016/j.aeolia.2011.03.005,keep,2026-06-08 16:12:46,2026-06-08,NA
doi:10.1016/j.agee.2016.01.008,10.1016/j.agee.2016.01.008,unsure,2026-06-08 16:13:06,2026-06-08,NA
doi:10.1016/j.agrformet.2009.03.011,10.1016/j.agrformet.2009.03.011,unsure,2026-06-08 16:13:29,2026-06-08,NA
doi:10.1016/j.agrformet.2011.04.013,10.1016/j.agrformet.2011.04.013,keep,2026-06-08 16:13:47,2026-06-08,NA
doi:10.1016/j.agrformet.2015.12.025,10.1016/j.agrformet.2015.12.025,keep,2026-06-08 16:14:07,2026-06-08,NA
doi:10.1016/j.agrformet.2017.02.020,10.1016/j.agrformet.2017.02.020,keep,2026-06-08 16:14:18,2026-06-08,NA
doi:10.1016/j.agrformet.2018.03.007,10.1016/j.agrformet.2018.03.007,keep,2026-06-08 16:14:35,2026-06-08,NA
doi:10.1016/j.agrformet.2018.07.004,10.1016/j.agrformet.2018.07.004,unsure,2026-06-08 16:14:49,2026-06-08,NA
doi:10.1016/j.agrformet.2019.01.017,10.1016/j.agrformet.2019.01.017,keep,2026-06-08 16:15:02,2026-06-08,NA
doi:10.1016/j.agrformet.2020.108215,10.1016/j.agrformet.2020.108215,keep,2026-06-08 16:15:35,2026-06-08,NA
doi:10.1016/j.agrformet.2021.108528,10.1016/j.agrformet.2021.108528,unsure,2026-06-08 16:15:53,2026-06-08,NA
doi:10.1016/j.agrformet.2025.110735,10.1016/j.agrformet.2025.110735,keep,2026-06-08 16:16:12,2026-06-08,NA
doi:10.1016/j.agwat.2006.10.011,10.1016/j.agwat.2006.10.011,keep,2026-06-08 16:16:25,2026-06-08,NA
doi:10.1016/j.agwat.2007.06.009,10.1016/j.agwat.2007.06.009,keep,2026-06-08 16:16:35,2026-06-08,NA
doi:10.1016/j.agwat.2011.11.019,10.1016/j.agwat.2011.11.019,keep,2026-06-08 16:16:44,2026-06-08,NA
doi:10.1016/j.agwat.2012.11.017,10.1016/j.agwat.2012.11.017,keep,2026-06-08 16:16:54,2026-06-08,NA
doi:10.1016/j.anbehav.2020.04.013,10.1016/j.anbehav.2020.04.013,keep,2026-06-08 16:17:03,2026-06-08,NA
doi:10.1016/j.anifeedsci.2006.08.010,10.1016/j.anifeedsci.2006.08.010,keep,2026-06-08 16:17:13,2026-06-08,NA
doi:10.1016/j.apenergy.2009.03.012,10.1016/j.apenergy.2009.03.012,keep,2026-06-08 16:17:15,2026-06-08,NA
doi:10.1016/j.apgeochem.2005.04.010,10.1016/j.apgeochem.2005.04.010,keep,2026-06-08 16:17:28,2026-06-08,NA
doi:10.1016/j.apgeochem.2010.04.017,10.1016/j.apgeochem.2010.04.017,drop,2026-06-08 16:17:41,2026-06-08,NA
doi:10.1016/j.apsusc.2018.11.114,10.1016/j.apsusc.2018.11.114,keep,2026-06-08 16:18:00,2026-06-08,NA
doi:10.1016/j.aquaculture.2021.736502,10.1016/j.aquaculture.2021.736502,keep,2026-06-08 16:18:13,2026-06-08,NA
doi:10.1016/j.biombioe.2016.04.014,10.1016/j.biombioe.2016.04.014,keep,2026-06-08 16:18:15,2026-06-08,NA
doi:10.1016/j.biortech.2006.04.036,10.1016/j.biortech.2006.04.036,keep,2026-06-08 16:18:24,2026-06-08,NA
doi:10.1016/j.biortech.2008.08.048,10.1016/j.biortech.2008.08.048,keep,2026-06-08 16:18:26,2026-06-08,NA
doi:10.1016/j.chemosphere.2018.10.144,10.1016/j.chemosphere.2018.10.144,keep,2026-06-08 16:18:28,2026-06-08,NA
doi:10.1016/j.chemosphere.2022.134174,10.1016/j.chemosphere.2022.134174,drop,2026-06-08 16:18:40,2026-06-08,NA
doi:10.1016/j.cliser.2024.100485,10.1016/j.cliser.2024.100485,keep,2026-06-08 16:18:51,2026-06-08,NA
doi:10.1016/j.cliser.2024.100489,10.1016/j.cliser.2024.100489,keep,2026-06-08 16:19:09,2026-06-08,NA
doi:10.1016/j.coastaleng.2021.103984,10.1016/j.coastaleng.2021.103984,keep,2026-06-08 16:19:21,2026-06-08,NA
doi:10.1016/j.coche.2024.101078,10.1016/j.coche.2024.101078,keep,2026-06-08 16:19:34,2026-06-08,NA
doi:10.1016/j.compag.2003.10.001,10.1016/j.compag.2003.10.001,keep,2026-06-08 16:19:42,2026-06-08,NA
doi:10.1016/j.compag.2013.04.013,10.1016/j.compag.2013.04.013,keep,2026-06-08 16:19:51,2026-06-08,NA
doi:10.1016/j.desal.2003.12.008,10.1016/j.desal.2003.12.008,unsure,2026-06-08 16:20:00,2026-06-08,NA
doi:10.1016/j.desal.2005.05.017,10.1016/j.desal.2005.05.017,unsure,2026-06-08 16:20:09,2026-06-08,NA
doi:10.1016/j.desal.2005.12.072,10.1016/j.desal.2005.12.072,unsure,2026-06-08 16:20:16,2026-06-08,NA
doi:10.1016/j.desal.2006.04.001,10.1016/j.desal.2006.04.001,unsure,2026-06-08 16:20:25,2026-06-08,NA
doi:10.1016/j.desal.2008.03.026,10.1016/j.desal.2008.03.026,unsure,2026-06-08 16:20:34,2026-06-08,NA
doi:10.1016/j.desal.2008.07.004,10.1016/j.desal.2008.07.004,unsure,2026-06-08 16:20:42,2026-06-08,NA
doi:10.1016/j.desal.2010.05.031,10.1016/j.desal.2010.05.031,keep,2026-06-08 16:20:49,2026-06-08,NA
doi:10.1016/j.desal.2010.06.018,10.1016/j.desal.2010.06.018,keep,2026-06-08 16:20:56,2026-06-08,NA
doi:10.1016/j.desal.2010.06.032,10.1016/j.desal.2010.06.032,keep,2026-06-08 16:21:04,2026-06-08,NA
doi:10.1016/j.desal.2010.10.021,10.1016/j.desal.2010.10.021,keep,2026-06-08 16:21:11,2026-06-08,NA
doi:10.1016/j.desal.2010.12.050,10.1016/j.desal.2010.12.050,keep,2026-06-08 16:21:21,2026-06-08,NA
doi:10.1016/j.desal.2012.07.005,10.1016/j.desal.2012.07.005,keep,2026-06-08 16:21:30,2026-06-08,NA
doi:10.1016/j.desal.2013.01.010,10.1016/j.desal.2013.01.010,keep,2026-06-08 16:21:38,2026-06-08,NA
doi:10.1016/j.desal.2013.02.006,10.1016/j.desal.2013.02.006,keep,2026-06-08 16:21:50,2026-06-08,NA
doi:10.1016/j.desal.2017.11.038,10.1016/j.desal.2017.11.038,keep,2026-06-08 16:24:46,2026-06-08,NA
doi:10.1016/j.desal.2021.115129,10.1016/j.desal.2021.115129,keep,2026-06-08 16:24:57,2026-06-08,NA
doi:10.1016/j.desal.2023.117273,10.1016/j.desal.2023.117273,keep,2026-06-08 16:24:59,2026-06-08,NA
doi:10.1016/j.desal.2024.117951,10.1016/j.desal.2024.117951,keep,2026-06-08 16:25:23,2026-06-08,NA
doi:10.1016/j.desal.2025.119674,10.1016/j.desal.2025.119674,keep,2026-06-08 16:25:27,2026-06-08,NA
doi:10.1016/j.ecoleng.2005.02.008,10.1016/j.ecoleng.2005.02.008,keep,2026-06-08 16:25:49,2026-06-08,NA
doi:10.1016/j.ecoleng.2012.02.015,10.1016/j.ecoleng.2012.02.015,keep,2026-06-08 16:25:58,2026-06-08,NA
doi:10.1016/j.ecoleng.2015.04.087,10.1016/j.ecoleng.2015.04.087,keep,2026-06-08 16:26:22,2026-06-08,NA
doi:10.1016/j.ecoleng.2017.10.016,10.1016/j.ecoleng.2017.10.016,keep,2026-06-08 16:26:26,2026-06-08,NA
doi:10.1016/j.ecoleng.2019.02.015,10.1016/j.ecoleng.2019.02.015,keep,2026-06-08 16:26:42,2026-06-08,NA
doi:10.1016/j.ecolind.2022.108681,10.1016/j.ecolind.2022.108681,drop,2026-06-08 16:26:56,2026-06-08,NA
doi:10.1016/j.ecolind.2025.113460,10.1016/j.ecolind.2025.113460,drop,2026-06-08 16:27:12,2026-06-08,NA
doi:10.1016/j.ecolmodel.2019.01.005,10.1016/j.ecolmodel.2019.01.005,keep,2026-06-08 16:27:23,2026-06-08,NA
doi:10.1016/j.ecss.2022.107988,10.1016/j.ecss.2022.107988,keep,2026-06-08 16:27:34,2026-06-08,NA
doi:10.1016/j.ecss.2023.108391,10.1016/j.ecss.2023.108391,keep,2026-06-08 16:27:49,2026-06-08,NA
doi:10.1016/j.ejrh.2019.100629,10.1016/j.ejrh.2019.100629,keep,2026-06-08 16:28:04,2026-06-08,NA
doi:10.1016/j.ejrh.2023.101601,10.1016/j.ejrh.2023.101601,keep,2026-06-08 16:28:16,2026-06-08,NA
doi:10.1016/j.ejrh.2025.102339,10.1016/j.ejrh.2025.102339,keep,2026-06-08 16:28:22,2026-06-08,NA
doi:10.1016/j.engstruct.2024.118589,10.1016/j.engstruct.2024.118589,keep,2026-06-08 16:28:33,2026-06-08,NA
doi:10.1016/j.envpol.2020.114750,10.1016/j.envpol.2020.114750,keep,2026-06-08 16:28:44,2026-06-08,NA
doi:10.1016/j.envpol.2020.115808,10.1016/j.envpol.2020.115808,keep,2026-06-08 16:28:55,2026-06-08,NA
doi:10.1016/j.envpol.2022.119102,10.1016/j.envpol.2022.119102,drop,2026-06-08 16:29:06,2026-06-08,NA
doi:10.1016/j.envsoft.2009.10.011,10.1016/j.envsoft.2009.10.011,keep,2026-06-08 16:29:20,2026-06-08,NA
doi:10.1016/j.envsoft.2025.106372,10.1016/j.envsoft.2025.106372,keep,2026-06-08 16:29:23,2026-06-08,NA
doi:10.1016/j.fishres.2023.106634,10.1016/j.fishres.2023.106634,drop,2026-06-08 16:30:48,2026-06-08,NA
doi:10.1016/j.fishres.2026.107689,10.1016/j.fishres.2026.107689,keep,2026-06-08 16:31:14,2026-06-08,NA
doi:10.1016/j.foodchem.2012.04.021,10.1016/j.foodchem.2012.04.021,unsure,2026-06-08 16:31:34,2026-06-08,NA
doi:10.1016/j.gca.2004.05.051,10.1016/j.gca.2004.05.051,keep,2026-06-08 16:31:59,2026-06-08,NA
doi:10.1016/j.gecco.2019.e00681,10.1016/j.gecco.2019.e00681,keep,2026-06-08 16:32:03,2026-06-08,NA
doi:10.1016/j.geoderma.2020.114202,10.1016/j.geoderma.2020.114202,keep,2026-06-08 16:32:09,2026-06-08,NA
doi:10.1016/j.geomorph.2015.07.009,10.1016/j.geomorph.2015.07.009,drop,2026-06-08 16:32:31,2026-06-08,NA
doi:10.1016/j.gloplacha.2013.07.004,10.1016/j.gloplacha.2013.07.004,drop,2026-06-08 16:32:50,2026-06-08,NA
doi:10.1016/j.hal.2010.01.001,10.1016/j.hal.2010.01.001,keep,2026-06-08 16:32:54,2026-06-08,NA
doi:10.1016/j.hal.2024.102682,10.1016/j.hal.2024.102682,drop,2026-06-08 16:33:23,2026-06-08,NA
doi:10.1016/j.indcrop.2005.09.003,10.1016/j.indcrop.2005.09.003,keep,2026-06-08 16:33:39,2026-06-08,NA
doi:10.1016/j.indcrop.2009.01.006,10.1016/j.indcrop.2009.01.006,keep,2026-06-08 16:33:51,2026-06-08,NA
doi:10.1016/j.jcis.2005.12.031,10.1016/j.jcis.2005.12.031,keep,2026-06-08 16:34:02,2026-06-08,NA
doi:10.1016/j.jclepro.2021.129357,10.1016/j.jclepro.2021.129357,unsure,2026-06-08 16:34:23,2026-06-08,NA
doi:10.1016/j.jenvman.2012.04.035,10.1016/j.jenvman.2012.04.035,keep,2026-06-08 16:34:41,2026-06-08,NA
doi:10.1016/j.jenvman.2017.02.011,10.1016/j.jenvman.2017.02.011,drop,2026-06-08 16:35:12,2026-06-08,NA
doi:10.1016/j.jenvman.2019.109487,10.1016/j.jenvman.2019.109487,keep,2026-06-08 16:35:16,2026-06-08,NA
doi:10.1016/j.jenvman.2021.113170,10.1016/j.jenvman.2021.113170,keep,2026-06-08 16:38:17,2026-06-08,NA
doi:10.1016/j.jenvman.2021.113562,10.1016/j.jenvman.2021.113562,keep,2026-06-08 16:39:13,2026-06-08,NA
doi:10.1016/j.jenvman.2023.118636,10.1016/j.jenvman.2023.118636,keep,2026-06-08 16:39:29,2026-06-08,NA
doi:10.1016/j.jenvman.2023.118901,10.1016/j.jenvman.2023.118901,drop,2026-06-08 16:39:46,2026-06-08,NA
doi:10.1016/j.jenvman.2023.119606,10.1016/j.jenvman.2023.119606,drop,2026-06-08 16:40:56,2026-06-08,NA
doi:10.1016/j.jhydrol.2013.04.048,10.1016/j.jhydrol.2013.04.048,keep,2026-06-08 16:41:00,2026-06-08,NA
doi:10.1016/j.jhydrol.2019.123913,10.1016/j.jhydrol.2019.123913,keep,2026-06-08 16:41:24,2026-06-08,NA
doi:10.1016/j.jhydrol.2020.125787,10.1016/j.jhydrol.2020.125787,drop,2026-06-08 16:41:51,2026-06-08,NA
doi:10.1016/j.jhydrol.2021.126445,10.1016/j.jhydrol.2021.126445,keep,2026-06-08 16:41:56,2026-06-08,NA
doi:10.1016/j.jhydrol.2022.127431,10.1016/j.jhydrol.2022.127431,keep,2026-06-08 16:42:20,2026-06-08,NA
doi:10.1016/j.jhydrol.2022.127999,10.1016/j.jhydrol.2022.127999,keep,2026-06-08 16:42:34,2026-06-08,NA
doi:10.1016/j.jhydrol.2022.128835,10.1016/j.jhydrol.2022.128835,keep,2026-06-08 16:42:45,2026-06-08,NA
doi:10.1016/j.jhydrol.2025.133362,10.1016/j.jhydrol.2025.133362,keep,2026-06-08 16:42:54,2026-06-08,NA
doi:10.1016/j.jhydrol.2025.133401,10.1016/j.jhydrol.2025.133401,keep,2026-06-08 16:42:58,2026-06-08,NA
doi:10.1016/j.jprocont.2008.06.016,10.1016/j.jprocont.2008.06.016,keep,2026-06-08 16:43:17,2026-06-08,NA
doi:10.1016/j.landurbplan.2006.04.003,10.1016/j.landurbplan.2006.04.003,keep,2026-06-08 16:43:28,2026-06-08,NA
doi:10.1016/j.landurbplan.2007.01.002,10.1016/j.landurbplan.2007.01.002,keep,2026-06-08 16:43:42,2026-06-08,NA
doi:10.1016/j.landurbplan.2014.07.002,10.1016/j.landurbplan.2014.07.002,unsure,2026-06-08 16:43:53,2026-06-08,NA
doi:10.1016/j.margeo.2013.05.008,10.1016/j.margeo.2013.05.008,keep,2026-06-08 16:44:11,2026-06-08,NA
doi:10.1016/j.memsci.2005.12.059,10.1016/j.memsci.2005.12.059,keep,2026-06-08 16:44:24,2026-06-08,NA
doi:10.1016/j.memsci.2006.11.043,10.1016/j.memsci.2006.11.043,keep,2026-06-08 16:44:35,2026-06-08,NA
doi:10.1016/j.memsci.2006.12.038,10.1016/j.memsci.2006.12.038,keep,2026-06-08 16:44:53,2026-06-08,NA
doi:10.1016/s1352-2310(02)00993-7,10.1016/S1352-2310(02)00993-7,drop,2026-06-08 16:45:26,2026-06-08,NA
doi:10.1016/j.ocemod.2011.09.005,10.1016/j.ocemod.2011.09.005,keep,2026-06-08 16:45:39,2026-06-08,NA
doi:10.1111/1365-2664.13265,10.1111/1365-2664.13265,drop,2026-06-08 16:45:57,2026-06-08,NA
doi:10.1016/j.ejrh.2025.102619,10.1016/j.ejrh.2025.102619,drop,2026-06-08 16:46:09,2026-06-08,NA
doi:10.1016/j.jhydrol.2005.11.011,10.1016/j.jhydrol.2005.11.011,drop,2026-06-08 16:46:20,2026-06-08,NA
doi:10.3390/ijgi10030192,10.3390/ijgi10030192,drop,2026-06-08 16:46:36,2026-06-08,NA
doi:10.5194/esurf-6-351-2018,10.5194/esurf-6-351-2018,drop,2026-06-08 16:47:02,2026-06-08,NA
doi:10.1002/eap.70158,10.1002/eap.70158,drop,2026-06-08 16:47:18,2026-06-08,NA
doi:10.1007/s00704-010-0368-6,10.1007/s00704-010-0368-6,drop,2026-06-08 16:47:33,2026-06-08,NA
doi:10.1007/s11356-026-37659-2,10.1007/s11356-026-37659-2,keep,2026-06-08 16:47:49,2026-06-08,NA
doi:10.1016/s0269-7491(03)00264-1,10.1016/S0269-7491(03)00264-1,drop,2026-06-08 16:47:57,2026-06-08,NA
doi:10.1016/j.jaridenv.2006.03.014,10.1016/j.jaridenv.2006.03.014,drop,2026-06-08 16:48:09,2026-06-08,NA
doi:10.1016/j.soilbio.2014.11.007,10.1016/j.soilbio.2014.11.007,drop,2026-06-08 16:48:19,2026-06-08,NA
doi:10.1016/j.soilbio.2015.12.010,10.1016/j.soilbio.2015.12.010,drop,2026-06-08 16:48:25,2026-06-08,NA
doi:10.1016/j.solener.2010.07.006,10.1016/j.solener.2010.07.006,drop,2026-06-08 16:48:39,2026-06-08,NA
doi:10.1021/acsestwater.5c00301,10.1021/acsestwater.5c00301,drop,2026-06-08 16:48:53,2026-06-08,NA
doi:10.1029/2019gl086409,10.1029/2019GL086409,drop,2026-06-08 16:49:04,2026-06-08,NA
doi:10.1029/2019wr025957,10.1029/2019WR025957,drop,2026-06-08 16:49:17,2026-06-08,NA
doi:10.1038/s41467-017-02728-1,10.1038/s41467-017-02728-1,drop,2026-06-08 16:53:08,2026-06-08,NA
doi:10.1038/s41558-021-01014-9,10.1038/s41558-021-01014-9,drop,2026-06-08 16:53:19,2026-06-08,NA
doi:10.1073/pnas.2306775121,10.1073/pnas.2306775121,keep,2026-06-08 16:53:31,2026-06-08,NA
doi:10.1109/tgrs.2020.2976724,10.1109/TGRS.2020.2976724,unsure,2026-06-08 16:53:51,2026-06-08,NA
doi:10.1109/tgrs.2020.2982687,10.1109/TGRS.2020.2982687,unsure,2026-06-08 16:54:04,2026-06-08,NA
doi:10.1126/sciadv.abm8237,10.1126/sciadv.abm8237,keep,2026-06-08 16:54:20,2026-06-08,NA
doi:10.1175/jcli-d-22-0255.1,10.1175/JCLI-D-22-0255.1,keep,2026-06-08 16:54:34,2026-06-08,NA
doi:10.1175/jcli-d-23-0175.1,10.1175/JCLI-D-23-0175.1,keep,2026-06-08 16:56:30,2026-06-08,NA
doi:10.1175/jcli-d-23-0176.1,10.1175/JCLI-D-23-0176.1,keep,2026-06-08 16:57:00,2026-06-08,NA
doi:10.1175/jhm-d-22-0021.1,10.1175/JHM-D-22-0021.1,drop,2026-06-08 16:57:28,2026-06-08,NA
hash:c284d0cb0ce92943,NA,drop,2026-06-08 16:57:59,2026-06-08,NA
doi:10.1016/j.engfailanal.2024.108349,10.1016/j.engfailanal.2024.108349,drop,2026-06-08 16:58:10,2026-06-08,NA
doi:10.1093/conphys/coae004,10.1093/conphys/coae004,drop,2026-06-08 16:58:23,2026-06-08,NA
doi:10.1111/tbed.14445,10.1111/tbed.14445,keep,2026-06-08 16:58:52,2026-06-08,NA
doi:10.1002/2015jd023147,10.1002/2015JD023147,drop,2026-06-08 16:59:09,2026-06-08,NA
doi:10.1002/2016jc011770,10.1002/2016JC011770,drop,2026-06-08 16:59:25,2026-06-08,NA
doi:10.1002/tafs.10427,10.1002/tafs.10427,drop,2026-06-08 16:59:45,2026-06-08,NA
doi:10.1007/s10040-017-1588-y,10.1007/s10040-017-1588-y,drop,2026-06-08 17:00:05,2026-06-08,NA
doi:10.1007/s10040-018-1734-1,10.1007/s10040-018-1734-1,drop,2026-06-08 17:00:24,2026-06-08,NA
doi:10.1007/s10040-019-01929-w,10.1007/s10040-019-01929-w,drop,2026-06-08 17:00:44,2026-06-08,NA
doi:10.1007/s10346-020-01364-z,10.1007/s10346-020-01364-z,drop,2026-06-08 17:00:55,2026-06-08,NA
doi:10.1007/s11356-024-32462-3,10.1007/s11356-024-32462-3,drop,2026-06-08 17:01:06,2026-06-08,NA
doi:10.1007/s13157-016-0780-5,10.1007/s13157-016-0780-5,drop,2026-06-08 17:01:19,2026-06-08,NA
doi:10.1016/j.agee.2012.01.009,10.1016/j.agee.2012.01.009,drop,2026-06-08 17:01:35,2026-06-08,NA
doi:10.1016/j.compstruct.2004.04.058,10.1016/j.compstruct.2004.04.058,unsure,2026-06-08 17:01:48,2026-06-08,NA
doi:10.1016/j.gloenvcha.2006.11.006,10.1016/j.gloenvcha.2006.11.006,drop,2026-06-08 17:02:05,2026-06-08,NA
doi:10.1016/j.rse.2020.112063,10.1016/j.rse.2020.112063,unsure,2026-06-08 17:02:25,2026-06-08,NA
doi:10.1029/2018wr023108,10.1029/2018WR023108,drop,2026-06-08 17:02:45,2026-06-08,NA
doi:10.1029/2023wr035804,10.1029/2023WR035804,drop,2026-06-08 17:02:59,2026-06-08,NA
doi:10.1029/2024ef005447,10.1029/2024EF005447,drop,2026-06-08 17:03:28,2026-06-08,NA
doi:10.1080/15275922.2020.1836075,10.1080/15275922.2020.1836075,drop,2026-06-08 17:03:39,2026-06-08,NA
doi:10.1111/gcb.16266,10.1111/gcb.16266,drop,2026-06-08 17:03:55,2026-06-08,NA
doi:10.1175/jamc-d-18-0150.1,10.1175/JAMC-D-18-0150.1,drop,2026-06-08 17:04:09,2026-06-08,NA
doi:10.15447/sfews.2016v14iss3art6,10.15447/SFEWS.2016V14ISS3ART6,drop,2026-06-08 17:04:36,2026-06-08,NA
doi:10.15447/sfews.2019v17iss1art2,10.15447/sfews.2019v17iss1art2,drop,2026-06-08 17:05:04,2026-06-08,NA
doi:10.1016/j.memsci.2007.06.007,10.1016/j.memsci.2007.06.007,keep,2026-06-08 17:05:20,2026-06-08,NA
doi:10.1016/j.memsci.2008.01.025,10.1016/j.memsci.2008.01.025,keep,2026-06-08 17:07:43,2026-06-08,NA
doi:10.1016/j.memsci.2008.01.041,10.1016/j.memsci.2008.01.041,keep,2026-06-08 17:07:50,2026-06-08,NA
doi:10.1016/j.memsci.2009.04.024,10.1016/j.memsci.2009.04.024,keep,2026-06-08 17:09:07,2026-06-08,NA
doi:10.1016/j.memsci.2009.04.039,10.1016/j.memsci.2009.04.039,keep,2026-06-08 17:09:18,2026-06-08,NA
doi:10.1016/j.memsci.2009.08.006,10.1016/j.memsci.2009.08.006,keep,2026-06-08 17:09:30,2026-06-08,NA
doi:10.1016/j.memsci.2010.02.053,10.1016/j.memsci.2010.02.053,keep,2026-06-08 17:09:38,2026-06-08,NA
doi:10.1016/j.memsci.2010.08.009,10.1016/j.memsci.2010.08.009,keep,2026-06-08 17:09:40,2026-06-08,NA
doi:10.1016/j.memsci.2012.04.051,10.1016/j.memsci.2012.04.051,keep,2026-06-08 17:09:50,2026-06-08,NA
doi:10.1016/j.memsci.2017.01.027,10.1016/j.memsci.2017.01.027,keep,2026-06-08 17:10:03,2026-06-08,NA
doi:10.1016/j.memsci.2021.119135,10.1016/j.memsci.2021.119135,keep,2026-06-08 17:10:05,2026-06-08,NA
doi:10.1016/j.ocemod.2014.10.003,10.1016/j.ocemod.2014.10.003,keep,2026-06-08 17:10:17,2026-06-08,NA
doi:10.1016/j.quaint.2019.12.003,10.1016/j.quaint.2019.12.003,keep,2026-06-08 17:10:27,2026-06-08,NA
doi:10.1016/j.rse.2016.06.018,10.1016/j.rse.2016.06.018,keep,2026-06-08 17:10:35,2026-06-08,NA
doi:10.1016/j.rse.2016.11.025,10.1016/j.rse.2016.11.025,keep,2026-06-08 17:10:44,2026-06-08,NA
doi:10.1016/j.rse.2018.10.023,10.1016/j.rse.2018.10.023,unsure,2026-06-08 17:10:59,2026-06-08,NA
doi:10.1016/j.rse.2024.114000,10.1016/j.rse.2024.114000,keep,2026-06-08 17:11:11,2026-06-08,NA
doi:10.1016/j.scitotenv.2009.05.043,10.1016/j.scitotenv.2009.05.043,keep,2026-06-08 17:11:19,2026-06-08,NA
doi:10.1016/j.scitotenv.2010.10.030,10.1016/j.scitotenv.2010.10.030,keep,2026-06-08 17:11:21,2026-06-08,NA
doi:10.1016/j.scitotenv.2011.06.016,10.1016/j.scitotenv.2011.06.016,keep,2026-06-08 17:11:32,2026-06-08,NA
doi:10.1016/j.scitotenv.2015.07.096,10.1016/j.scitotenv.2015.07.096,unsure,2026-06-08 17:11:45,2026-06-08,NA
doi:10.1016/j.scitotenv.2017.11.205,10.1016/j.scitotenv.2017.11.205,keep,2026-06-08 17:11:54,2026-06-08,NA
doi:10.1016/j.scitotenv.2018.01.004,10.1016/j.scitotenv.2018.01.004,keep,2026-06-08 17:11:56,2026-06-08,NA
doi:10.1016/j.scitotenv.2018.07.341,10.1016/j.scitotenv.2018.07.341,keep,2026-06-08 17:12:00,2026-06-08,NA
doi:10.1016/j.scitotenv.2020.136960,10.1016/j.scitotenv.2020.136960,keep,2026-06-08 17:12:11,2026-06-08,NA
doi:10.1016/j.scitotenv.2020.144715,10.1016/j.scitotenv.2020.144715,drop,2026-06-08 17:12:27,2026-06-08,NA
doi:10.1016/j.scitotenv.2023.165864,10.1016/j.scitotenv.2023.165864,keep,2026-06-08 17:12:55,2026-06-08,NA
doi:10.1016/j.soildyn.2018.07.001,10.1016/j.soildyn.2018.07.001,keep,2026-06-08 17:13:06,2026-06-08,NA
doi:10.1016/j.srs.2023.100105,10.1016/j.srs.2023.100105,keep,2026-06-08 17:13:27,2026-06-08,NA
doi:10.1016/j.toxicon.2009.11.012,10.1016/j.toxicon.2009.11.012,keep,2026-06-08 17:13:43,2026-06-08,NA
doi:10.1016/j.watres.2006.01.008,10.1016/j.watres.2006.01.008,drop,2026-06-08 17:13:57,2026-06-08,NA
doi:10.1016/j.watres.2008.12.028,10.1016/j.watres.2008.12.028,keep,2026-06-08 17:14:18,2026-06-08,NA
doi:10.1016/j.watres.2012.04.045,10.1016/j.watres.2012.04.045,keep,2026-06-08 17:14:25,2026-06-08,NA
